048620779X|Essential Italian grammar|Olga Ragusa|585.64|351.384
0231122322|Italian cuisine|Alberto Capatti|30.99|17.04
5800125628|The Italian, or The confessional of the Black Penitents|Ann Ward Radcliffe|773.11|463.866
0471638382|Italian|unicodeErrorHere|546.56|327.936
185828578X|Italian|Lexus|309.53|185.718
1400052580|Everyday Italian|Giada De Laurentiis|18.99|18.99
1432951858|Italian|Sarah Medina|657.93|394.758
0878913890|Italian|C. H. Grandgent|764.3|458.58
0140437541|The Italian, or, The confessional of the Black Penitents|Ann Ward Radcliffe|11.99|11.99
3936096263|The Italian|Ann Ward Radcliffe|97.84|58.704
183405592|Industry|Korean Overseas Information Service|17.89|10.734
185984488X|The Holocaust industry|Norman G. Finkelstein|540.01|324.006
6435506962|Industry|unicodeErrorHere|701.2|420.72
1267279546|Industry|john smith|247.68|148.608
053104436X|Industry|Martin Sherwood|162.57|97.542
0471465615|Biotech industry|Bryan P. Bergeron|129.99|129.99
1584880260|The Japanese electronics industry|Wataru Nakayama|594.49|356.694
1563273071|Training within industry|Donald A. Dinero|517.53|310.518
0805848525|The book publishing industry|Albert N. Greco|55.95|43.08
0071403183|Fundamentals of the securities industry|William A. Rini|32.95|18.12
0312420099|On photography|Susan Sontag|9.99|9.99
1856694933|Photography|Mary Warner Marien|280.04|168.024
0205711499|Photography|Barbara London|266.64|159.984
0495897809|Photography|Bruce Warren|546.76|328.056
1581154097|Photography|Bert P. Krages|24.95|14.72
0415190576|Photography|Liz Wells|843.88|506.328
0596100159|Digital photography pocket guide|Derrick Story|11.99|9.59
1856694321|Photography|John Ingledew|50.39|30.234
3066368794|The digital photography book|Scott Kelby|953.92|572.352
0195126084|Photography|Martin W. Sandler|188.79|113.274
1570719594|Teen beauty secrets|Diane Irons|12.95|9.99
0060096187|Teen Idol|Meg Cabot|7.99|7.99
1558748164|Teen ink|Stephanie H. Meyer|816.44|489.864
1402215290|Teen Stages|Elizabeth Mellor|14.99|9.99
1593853181|The Bipolar Teen|David Jay Miklowitz|17.95|9.99
1572485256|Teen rights (and responsibilities)|Traci Truly|15.95|9.99
0892810947|Teen psychic|Julie Tallard Johnson|544.5|326.7
1845111842|Teen dreams|Roz Kaveney|640.82|384.492
0743212363|The Grieving Teen|Helen Fitzgerald|11.99|11.99
0836254155|The Teen Quiz Book|Annalee Levine|883.33|529.998
0826475388|How to Get Into Television, Radio and New Media|Mike Hollingsworth|930.41|558.246
1439082715|Writing for Television, Radio, and New Media|Robert L. Hilliard|967.98|580.788
0786431660|Superman on Film, Television, Radio and Broadway|Bruce Scivally|970.15|582.09
0030750113|Writing scripts for television, radio, and film|Edgar E. Willis|838.04|502.824
1412976790|Music Business Handbook and Career Guide|David Baskerville|430.47|258.282
058241833X|No news is bad news|Michael Bromley|999.56|599.736
0836858026|Radio and Television|Michael Teitelbaum|620.85|372.51
0108459780|Digital switchover of television and radio in the United Kingdom|Great Britain: Parliament: House of Lords: Select Committee on Communications|621.49|372.894
0415243882|Researching for television and radio|unicodeErrorHere|30.95|17.02
0237526271|Radio and television|Ian Graham|834.65|500.79
0300078358|The American West|Robert V. Hine|792.53|475.518
0684804417|The American West|Dee Brown|14.99|14.99
0435309218|The American West|Susan Willoughby|694.7|416.82
0521593336|The American West|Margaret Walsh|702.63|421.578
0803260229|The American West|Richard W. Etulain|32.07|19.242
0253212901|The American West|Walter T. K. Nugent|453.07|271.842
031287281X|American West|Loren D. Estleman|9.99|9.99
1419118161|The American West|William Targ|485.31|291.186
0803281676|The American West|Michael P. Malone|214.58|128.748
1583404430|The American West|Christine Hatt|832.76|499.656
1559704853|Maps|Nuruddin Farah|793.75|476.25
0395720281|Maps|Harvey Weiss|185.24|111.144
0486238733|The story of maps|Lloyd Arnold Brown|276.9|166.14
0761430466|Maps|Dana Meachen Rau|578.57|347.142
0898624932|The power of maps|Denis Wood|951.57|570.942
1402728859|100 maps|John Owen Edward Clark|617.27|370.362
157230040X|How maps work|Alan M. MacEachren|252.42|151.452
0932813429|Maps of the ancient sea kings|Charles H. Hapgood|217.07|130.242
0822553937|Maps|Robin Nelson|441.55|264.93
0596101619|Google Maps hacks|Rich Gibson|30.76|18.456
2723186377|Hypnosis|Theodore R. Sarbin|277.0|166.2
1592572715|Complete idiot's guide to hypnosis|Roberta Temes|13.99|13.99
0202362620|Hypnosis|Erika Fromm|61.95|37.17
1405134518|Hypnosis|Judith Pintar|69.99|69.99
0961720263|Hypnosis|Sean F. Kelly|1.0|1.0
391942943|Hypnosis|Nicholas P. Spanos|824.55|494.73
0898623820|Hypnosis|James Albert Hall|959.28|575.568
1411662644|Hypnosis|Lucas Hyde|97.29|58.374
143638303X|Hypnosis|Dr Gisella Zukausky|9.99|7.99
041593589X|Trancework|Michael D. Yapko|983.93|590.358
1802974331|Limited edition|Charles Cumming|117.78|70.668
9889705486|Limited edition!?|Takako Narita|363.69|218.214
3764388951|Limited edition|Sophie Lovell|503.72|302.232
1438917562|Limited Edition|Bibi|861.44|516.864
8671968154|Limited Edition|Tim Biskup|934.35|560.61
189568613X|Limited edition|Geraldine Finn|417.47|250.482
4926303171|Limited edition|Kitty Maryatt|354.73|212.838
5365723855|Limited edition|Anthony Bannon|921.16|552.696
8930229415|Limited edition|Rita Degli Esposti|717.48|430.488
18404577|Limited edition|Veronica Patterson|966.46|579.876
7612634344|Posters|Charles Matlack Price|974.25|584.55
7153727449|Posters|A. M. Cassandre|861.61|516.966
8823072760|Posters|Dawn Ades|872.16|523.296
9462717518|Posters|David Lance Goines|809.64|485.784
1439514364|Posters a Concise History|John Barnicoat|641.18|384.708
2132927362|Posters|Bevis Hillier|473.12|283.872
7538155524|Posters|Pablo Picasso|216.15|129.69
1856690148|Railway posters, 1923-1947|Beverley Cole|63.52|38.112
1084484842|Posters|Lawrence Weiner|325.35|195.21
0380770105|Posters|Tony Fusco|145.38|87.228
0875962998|Sex|Stefan Bechtel|980.38|588.228
1410908844|Sex|Jim Pollard|721.41|432.846
5740474161|Sex|Sir Patrick Geddes|747.5|448.5
0805072810|Sex|Joann Ellison Rodgers|448.01|268.806
2261446225|Sex|Henry Stanton|175.93|105.558
0307592162|Sex|Scott Jacobson|922.97|553.782
1600940102|Sex|Heather Corinna|652.47|391.482
0742512371|Sex|Irving Singer|22.95|13.77
1405122919|Sex|Alastair J. L. Blanshard|99.99|99.99
7295325419|Sex|William Leland Stowell|838.0|502.8
0805072470|World War II|Douglas Brinkley|242.13|145.278
0828103313|World War II|Cyrus Leo Sulzberger|728.16|436.896
1429623446|World War II|Elizabeth Raum|859.2|515.52
0756651425|World War II|H. P. Willmott|228.13|136.878
0822501392|World War II|Margaret J. Goldstein|436.81|262.086
0816044848|World War II|Carl J. Schneider|185.84|111.504
1411404289|World War II|SparkNotes|953.6|572.16
140343641X|World War II|Sean Connolly|432.55|259.53
0816049386|World War II|Maurice Isserman|686.56|411.936
0836856708|World War II|Sean Sheehan|638.51|383.106
0292722818|Multicultural Comics|Frederick Luis Aldama|84.26|50.556
4441271529|Cartoon America|Harry L. Katz|263.31|157.986
1599674580|Comics and Comic Art Auction #7021|Heritage Auctions, Inc.|913.32|547.992
491346142|Inks|john smith|175.38|105.228
0870707094|Comic abstraction|Roxana Marcoci|187.04|112.224
0820488925|Comic books|Shirrel Rhoades|584.62|350.772
0786443022|Graphic novels and comics in libraries and archives|Robert G. Weiner|29.99|16.19
0313312133|Comic art of the United States through 2000, animation and cartoons|John A. Lent|125.0|100.0
1605010197|Travel San Francisco for Smartphones and Mobile Devices - City Guide and Maps|MobileReference|9.99|7.99
0275982203|Comic art of Europe through 2000|John A. Lent|129.95|103.96
0847698076|What is crime?|Stuart Henry|34.95|19.22
141294967X|Crime|Robert D. Crutchfield|557.79|334.674
0415252652|Crime|Philip Bean|983.95|590.37
3969070430|Crime and punishment|Fyodor Dostoyevsky|500.48|300.288
1427799512|Crime: Its Cause and Treatment|Clarence Darrow|6.33|3.798
3316469561|Crime|Louis Gordon Rylands|45.39|27.234
7735771869|Crime|James Q. Wilson|159.93|95.958
0804717745|A general theory of crime|Michael R. Gottfredson|752.76|451.656
1921656905|Crime|Ferdinand Von Schirach|364.03|218.418
0415177332|Crime|unicodeErrorHere|563.14|337.884
0312425074|The World is Flat|Thomas L. Friedman|4.99|4.99
0393052087|The world|Jan Morris|809.97|485.982
1597261068|The world's water, 2006-2007|Peter H. Gleick|40.0|31.2
0195028341|World development report|World Bank|930.5|558.3
0312427905|The World Without Us|Alan Weisman|105.68|63.408
0822334429|World-systems analysis|Immanuel Maurice Wallerstein|899.08|539.448
071660101X|World|World Book, Inc|158.14|94.884
0415944872|Runaway world|Anthony Giddens|236.38|141.828
0385721862|World on fire|Amy Chua|12.99|12.99
0676973825|The World According to Garp|John Irving|864.14|518.484
0806133090|American Indians|Jack Utter|782.2|469.32
0226312372|American Indians|William Thomas Hagan|25.3|15.18
1388399002|American Indians|Frederick Starr|448.44|269.064
0871548224|American Indians|C. Matthew Snipp|731.06|438.636
0631219951|American Indians|Nancy Shoemaker|791.32|474.792
0932863957|American Indians|Devon A. Mihesuah|875.46|525.276
0674024761|The American Indians|Edward Holland Spicer|833.8|500.28
2095415462|The American Indians|Henry Rowe Schoolcraft|147.9|88.74
495519834|American Indians|Indiana University. Office of Research and the University Graduate School|985.8|591.48
0793376785|American Indians!|Carole Marsh|974.72|584.832
1566706262|Riparian areas of the southwestern United States|Malchus B. Baker|144.95|115.96
0542968371|Detection and characterization of dust source areas in the Chihuahuan Desert, southwestern North America|Nancy I. Rivera Rivera|989.78|593.868
4131516877|Desert regions of Southwestern U.S.|United States. Dept. of the Army|112.56|67.536
0976751682|U.S. National Forest Campground Guide, Southwestern Region|Fred Dow and Suzanne Dow|148.71|89.226
1601076096|Safe Application of Reclaimed Water Reuse in the Southwestern United States|Laosheng Wu|617.74|370.644
7235323302|Bulletin - United States Geological Survey|Geological Survey (U.S.)|638.11|382.866
0674002938|Pheidole in the new world|Edward O. Wilson|193.84|116.304
0618153101|Kaufman field guide to insects of North America|Eric R. Eaton|779.23|467.538
3755515679|Potential field analyses of southwestern U.S.|Bill Fry|12.06|7.236
1582381232|Reptiles of North America|Hobart M. Smith|891.21|534.726
0520218337|Battling for American labor|Howard Kimeldorf|26.95|14.55
0324421443|The Labor Relations Process|William H. Holley|699.57|419.742
9560572198|Labor|Alfred Kuhn|937.86|562.716
316611897|Labor|Emanuel A. Friedman|972.49|583.494
0899304702|Airline labor law|William E. Thoms|107.95|86.36
0804735212|Terms of labor|Stanley L. Engerman|707.7|424.62
1439037272|Employment & Labor Law|Patrick J. Cihon|478.16|286.896
0765609363|Child labor|Hugh D. Hindman|296.28|177.768
0807846791|Labor's great war|Joseph A. McCartin|63.82|38.292
0631208364|Labor markets and employment relationships|Joyce P. Jacobsen|89.99|89.99
0060782188|Plants!|Brenda Iasevoli|570.87|342.522
5193687958|Plants|John Merle Coulter|149.46|89.676
7956193247|Plants|A. C. Seward|261.07|156.642
1932333304|Plants|Sally Hewitt|49.41|29.646
0262690896|Carnivorous Plants|Adrian Slack|547.29|328.374
0813827183|Structure and Function of Plants|Jennifer W. MacAdam|145.06|87.036
0816061025|Plants|Michael Allaby|39.95|31.16
1865094587|Plants|Paul McEvoy|7.05|4.23
0778753905|Plants|Shar Levine|374.18|224.508
0881926027|Medicinal plants of the world|Ben-Erik Van Wyk|202.65|121.59
0192840304|Fashion|Christopher Breward|570.72|342.432
0813520339|On fashion|Shari Benstock|745.77|447.462
3822812064|Fashion|Akiko Fukai|954.83|572.898
1861892918|Fashion|Lars Fr. H. Svendsen|910.92|546.552
0520071778|The fashion system|Roland Barthes|673.61|404.166
0736878815|Fashion Design|Jen Jones|914.83|548.898
0307463834|In Fashion|Annemarie Iverson|356.24|213.744
492517188|Fashion|Charles Patrick Fox|912.15|547.29
1429601299|Fashion|Jen Jones|252.8|151.68
0802085903|Fashion|Alexandra Palmer|1.21|0.726
0953529002|Erotica|Bettina Varese|249.71|149.826
0762412453|Erotica|Ava de Hilliard|83.3|49.98
4468332390|Erotica|Walter Keating Kelly|92.65|55.59
0743289625|The Best American Erotica 2007|Susie Bright|10.99|10.99
2880463734|Erotica|Alex Larg|175.94|105.564
0762415606|Five-Minute Erotica|Carol Queen|9.95|7.96
3655071047|Erotica|Arthur Clark Kennedy|534.74|320.844
0955698618|Bedtime Erotica|Lexy Harper|470.71|282.426
0955698634|Bedtime Erotica for Men|Lexy Harper|615.66|369.396
1562014765|Hot Women's Erotica|Marilyn Jaye Lewis|97.1|58.26
0415267412|Dreams|Carl Gustav Jung|974.15|584.49
1616403802|On Dreams|Sigmund Freud|291.19|174.714
0809120461|Dreams|Morton T. Kelsey|5.33|4.1
006067055X|Dreams|John A. Sanford|22.81|13.686
0898596912|Dreams|Zygmunt A. Piotrowski|723.9|434.34
1603030026|The interpretation of dreams|Sigmund Freud|730.64|438.384
160206167X|Dreams|Charles Webster Leadbeater|556.79|334.074
9544151701|Dreams|Olive Schreiner|415.15|249.09
0787309672|Dreams|J. W. Wickwar|95.91|57.546
0312293348|Dreams|Kelly Bulkeley|764.34|458.604
156718782X|Witchcraft|Ly De Angeles|355.4|213.24
0976402572|Witchcraft|Charles Williams|79.67|47.802
1417975911|On Witchcraft|Cotton Mather|923.02|553.812
0809315440|Witchcraft|Charles Alva Hoyt|191.43|114.858
1603036695|Witchcraft|John M. Taylor|752.08|451.248
9969646783|Witchcraft|Cornelius Mathews|105.72|63.432
0727869027|Witchcraft|Jayne Ann Krentz|265.45|159.27
5188491713|Witchcraft|Evan John Jones|68.74|41.244
0486411257|Witchcraft and Black Magic|Montague Summers|499.37|299.622
019923695X|Witchcraft|Malcolm Gaskill|8.95|7.52
0786715774|Horror|Stephen Jones|85.48|51.288
0786705523|Horror|Stephen Jones|94.96|56.976
0809556480|Horror|John Gregory Betancourt|964.79|578.874
0415456673|Horror|Brigid Cherry|29.95|16.17
1419124633|Horror|Anonymous|235.45|141.27
1416507698|The Amityville Horror|Jay Anson|544.71|326.826
1604535067|Horror|John Hamilton|21.66|13.0
0233002014|Horror|James Marriott|734.82|440.892
995019523|Horror|E. Michael Jones|739.38|443.628
5842248740|Tales of mystery and horror|Maurice Level|594.02|356.412
0446607258|Mythology|Edith Hamilton|832.02|499.212
3325074266|Mythology|Edith Hamilton|511.54|306.924
0195121538|Mythology|David Adams Leeming|19.95|9.99
5306404572|Mythology|Hestia Evans|929.92|557.952
0195143388|Classical mythology|Mark P. O. Morford|14.45|8.67
1691800388|Mythology|Thomas Bulfinch|222.07|133.242
1428605371|Mythology|Jane Ellen Harrison|412.03|247.218
1605060496|Sumerian mythology|Samuel Noah Kramer|76.38|45.828
0766130363|Age of Fable Or Beauties of Mythology|Thomas Bulfinch|161.19|96.714
531519687|Bulfinch's mythology|Thomas Bulfinch|264.87|158.922
1444397702|Christian Theology|Alister E. McGrath|180.41|108.246
1671953900|The Normal Christian Life|Watchman Nee|433.18|259.908
0385738560|Christian the lion|Anthony Bourke|9.99|9.99
2447873325|The Christian|Christian Board of Publication|299.96|179.976
0825424348|Foundations of Christian Thought|Mark P. Cosgrove|406.99|244.194
140515358X|The Christian theology reader|Alister E. McGrath|478.56|287.136
0826452523|Early Christian Doctrines|John Norman Davidson Kelly|155.83|93.498
0195314840|Almost Christian|Kenda Creasy Dean|18.95|9.48
0567087093|The Christian faith|Friedrich Schleiermacher|190.22|114.132
0764206400|Being Christian|Stephen Arterburn|13.99|9.99
7449983248|Pennsylvania Dutch|Samuel Stehman Haldeman|920.59|552.354
1139816056|"Pennsylvania Dutch."|Phebe Earle Gibbons|794.3|476.58
048622676X|Pennsylvania Dutch cook book|Justus George Frederick|987.9|592.74
9263375361|Pennsylvania Dutch|Richard E. Wentz|853.28|511.968
7522946919|The Pennsylvania Dutch|Fredric Klees|370.68|222.408
1406744247|Pennsylvania Dutch Stuff|Earl F. Robacker|98.61|59.166
2965226931|The Pennsylvania Dutch|William T. Parsons|612.77|367.662
8552593333|The Pennsylvania Dutch|Phebe Earle Gibbons|165.34|99.204
1565547217|Pennsylvania Dutch Night Before Christmas|Chet Williamson|15.95|9.99
0271032138|Powwowing among the Pennsylvania Dutch|David W. Kriebel|886.37|531.822
8350047822|Pastoral resources|Jesuits. Missouri Province|810.05|486.03
0884897702|Ministry Resources for Pastoral Care|Marilyn Kielbasa|120.07|72.042
4240604119|Basic types of pastoral care & counseling|Howard John Clinebell|783.5|470.1
9994455443|Impacts of Changing Pastoral Strategies on Environmental Resources and Livelihoods in Tanzania's Lake Victoria Basin|Elliot Phillemons Niboye|691.19|414.714
0801026318|Strategic Pastoral Counseling|David G. Benner|16.99|9.99
2351845119|Special agents series|United States. Bureau of Foreign and Domestic Commerce|234.67|140.802
1843107503|In living color|Emmanuel Yartekwei Lartey|796.22|477.732
8916520711|A statistical account of the seven colonies of Australasia, ...|Sir Timothy Augustine Coghlan|287.13|172.278
0763796506|Spirituality in Nursing|Mary Elizabeth O'Brien|127.5|76.5
0405115784|The economic life of the ancient world|Jules Toutain|16.93|9.99
5478950790|Nature|Ralph Waldo Emerson|536.71|322.026
0631188916|What is nature?|Kate Soper|384.41|230.646
8780401949|Nature|Sir Norman Lockyer|122.92|73.752
0618064087|Nature|May Swenson|251.54|150.924
9469827471|Nature; addresses, and lectures|Ralph Waldo Emerson|606.11|363.666
0807014559|Nature|Ralph Waldo Emerson|346.42|207.852
2605184856|Nature|john smith|278.17|166.902
069112793X|Nature|Geerat J. Vermeij|29.95|16.17
079143348X|Nature|Joseph Grange|29.95|16.17
0025349201|Nature|James Shreeve|516.68|310.008
0721658466|Psychiatry|Jerald Kay|540.14|324.084
0781774527|Psychiatry|David A. Tomb|26.2|15.72
0071598308|Psychiatry|Debra L. Klamen|459.27|275.562
0781761069|Psychiatry|Maju Mathews|452.08|271.248
0815609108|Psychiatry|Thomas Stephen Szasz|141.53|84.918
0443057036|Psychiatry|Lesley Stevens|494.51|296.706
0195372743|Psychiatry|Janis L. Cutler|44.95|31.69
0071598650|Psychiatry|Eugene C. Toy|125.36|75.216
5896571079|Psychiatry|Stewart Paton|612.67|367.602
1405190965|Psychiatry|Neel Burton|313.14|187.884
6722080052|Biology sciences|International Union of Biological Sciences|862.3|517.38
9027725993|Molecules in Physics, Chemistry, and Biology: Molecular phenomena in biological sciences|Jean Maruani|343.0|274.4
0674884698|This is biology|Ernst Mayr|227.67|136.602
6012843603|General biology|William Thompson Sedgwick|429.54|257.724
9208716277|Contributions of biological science to victory|john smith|395.65|237.39
0787290262|BSCS biology|Biological Sciences Curriculum Study|372.79|223.674
0470598751|Biology For Dummies|unicodeErrorHere|12.99|12.99
0691033439|Unifying biology|Vassiliki Betty Smocovitis|454.83|272.898
0787275255|BSCS biology|Biological Sciences Curriculum Studies|126.76|76.056
030909612X|Catalyzing inquiry at the interface of computing and biology|National Research Council (U.S.). Committee on Frontiers at the Interface of Computing and Biology|53.0|42.4
898109179|Sport Diver|john smith|953.1|571.86
0920277772|Wrecks and Disasters|Robert Shipley|6.22|3.732
5234171264|A century of our sea story|Walter Jeffery|807.91|484.746
0845348442|Railroad wrecks|Edgar A. Haine|980.66|588.396
1892384477|Great Lakes collisions, wrecks & disasters|Wayne Louis Kadar|269.25|161.55
1869710932|New Zealand Shipwrecks|C.W.N. Ingram|858.13|514.878
4947231781|Popular Science|john smith|354.3|212.58
0874517443|Boon Island|Kenneth Lewis Roberts|947.29|568.374
7283906514|Narratives of shipwrecks and disasters, 1586-1860|Keith Gibson Huntress|866.63|519.978
9562646783|Congressional edition|United States. Congress|256.26|153.756
0823931692|Hiking|Sara Coppin|163.1|97.86
1429608218|Hiking|Kristin Thoennes Keller|83.13|49.878
1599289598|Hiking|Adam G. Klein|20.52|9.99
0736068015|Hiking and backpacking|Marni Goldenberg|142.74|85.644
1864411821|Hiking|Gordon Winch|719.23|431.538
1442019506|Hiking|Hugh McManners|69.93|41.958
0762711728|Hiking Wisconsin|Eric Hansen|197.37|118.422
0898869617|Hiking Light Handbook|Karen Berger|14.36|9.99
2389045024|Hiking!|Philip Ferranti|533.71|320.226
0929712218|Hiking Las Vegas|Branch Whitney|7.98|6.14
1257443939|Landmark Books|Colleen Carroll|67.34|40.404
9726465023|Landmark books|john smith|848.84|509.304
0375803955|Meet Martin Luther King, Jr.|James T. De Kay|4.99|4.99
1416590870|The Landmark Thucydides|Robert B. Strassler|255.21|153.126
1857883330|50 Success Classics|Tom Butler-Bowdon|19.95|9.99
4109809005|World landmark books|john smith|558.54|335.124
6128655387|Instructor|john smith|918.17|550.902
2997727441|Time|Briton Hadden|181.19|108.714
5118580680|Landmark books in science|John Jenson|105.58|63.348
5005488220|The Atlantic|Cairns Collection of American Women Writers|853.66|512.196
0781742978|The lumbar spine|Harry N. Herkowitz|778.58|467.148
8099253765|Hand Reflexology|Mildred Carter|671.03|402.618
078688679X|Women and Pain|Mark Young|279.26|167.556
1572580445|Mystical Medicine|Peters, Warren, MD|382.31|229.386
075820065X|It's a Sistah thing|Monique R. Brown|727.48|436.488
0759282064|Natural Medicine for Weght Loss|Deborah Mitchell|653.17|391.902
1569242895|The New Reflexology|Inge Dougans|235.19|141.114
0443071209|Clinical reflexology|Peter A. Mackereth|594.02|356.412
096060703X|Medical Applications of Reflexology|Kevin Kunz|355.6|213.36
3220632839|Acupuncture, reflexology, iridology|Shirley West|504.4|302.64
1598692461|Everything Parent's Guide to Children with Juvenile Diabetes|Moira McCarthy|14.95|9.99
0756735165|Child Welfare and Juvenile Justice|Cornelia M. Ashby|589.7|353.82
0292701969|No place for children|Steve Liss|535.32|321.192
0761925015|Juvenile justice|Barry Krisberg|565.73|339.438
1594600627|Children and Juvenile Justice|Ellen Marrus|592.52|355.512
1428939334|Child welfare and juvenile justice several factors influence the placement of children solely to obtain mental health services|john smith|14.95|9.99
1111346895|Juvenile Delinquency|Larry J. Siegel|785.04|471.024
0807044032|A Kind and Just Parent|William Ayers|22.0|13.2
0815706057|Securing our children's future|Gary S. Katzmann|24.95|14.72
0271017783|Mothers of all children|Elizabeth Jane Clapp|14.95|9.99
8266842972|History of the Thirteenth Regiment, Tennessee Volunteer Cavalry, U. S. A.|Samuel W. Scott|518.13|310.878
6123857159|The record of a regiment of the line|Mainwaring George Jacson|422.4|253.44
939496763|A regimental history of the Forty-third Regiment, active militia of Canada|Ernest J. Chambers|448.08|268.848
1314826600|History of the Fifth regiment, M|Frank Torrey Robinson|219.26|131.556
475918716|A regimental history|Ezra de Freest Simons|508.03|304.818
1550020226|Duffy's Regiment|Kenneth B. Smith|274.66|164.796
967066378|Writings on American history|American Historical Association|106.14|63.684
0823220567|The history of the ninth regiment, Massachusetts Volunteer Infantry, June, 1861-June, 1864|Daniel George Macnamara|22.4|13.44
6894072078|History of the First regiment of heavy artillery, Massachusetts volunteers, formerly the Fourteenth regiment of infantry, 1861-1865|Alfred Seelye Roe|386.63|231.978
2542777177|History of the 26th engineers, U.S.A. (Water supply regiment) in the World war, September, 1917-March, 1919|United States. Army. Corps of Engineers|122.76|73.656
0471752169|Architecture|Frank Ching|34.99|34.99
0262691663|What is architecture?|Paul Shepheard|891.9|535.14
0300053207|Architecture|Henry Russell Hitchcock|47.49|28.494
0262680025|Experiencing architecture|Steen Eiler Rasmussen|46.18|27.708
7781937502|Architecture|Hezekiah Howe|406.0|243.6
1901092038|Architecture|unicodeErrorHere|281.66|168.996
083699938X|Architecture|Sir Thomas Graham Jackson|25.94|15.31
3045188565|Architecture|john smith|547.74|328.644
1856485889|Architecture|James Neal|354.96|212.976
1586858297|Architecture is elementary|Nathan B. Winters|945.66|567.396
0778324567|Thriller|James Patterson|8.95|7.52
0306819686|Thriller|Nelson George|510.88|306.528
0786419695|This Is a Thriller|Alan Warren|551.41|330.846
0786412089|The suspense thriller|Charles Derry|24.99|14.74
0253347130|The erotic thriller in contemporary cinema|Linda Ruth Williams|557.69|334.614
0595412866|The Thriller|Gregory G. Sarno|324.54|194.724
0966803043|Blood Moon-The Erotic Thriller|Darwin Porter|77.8|46.68
0739042572|Thriller|Michael Jackson|674.36|404.616
1441414606|The Butterfly Virus: A Thriller|Victor Grippi|190.69|114.414
1416505423|Takedown|Brad Thor|982.97|589.782
0870219553|Seamanship in the age of sail|John H. Harland|573.49|344.094
0851779492|The Age of Sail|Nicholas Tracy|198.07|118.842
0313310262|Daily life in the age of sail|Dorothy Denneen Volo|57.95|46.36
0887805396|The Age of Sail|Stanley T. Spicer|19.77|11.862
6131899878|Age of Sail|Frederic P Miller|461.04|276.624
1168670841|Age of sail|Talonsoft|320.67|192.402
4072174934|The Age of sail|William Eugene Carter|96.89|58.134
0486251772|Adventures at Sea in the Great Age of Sail|Elliot Snow|816.72|490.032
0801871328|Earth's magnetism in the age of sail|A. R. T. Jonkers|798.35|479.01
0300056370|An American seafarer in the age of sail|Barry Richard Burg|636.82|382.092
1594851379|Mountaineering|Mountaineers|564.19|338.514
2349009198|Mountaineering|Clinton Thomas Dent|669.65|401.79
0736089721|Mountaineering|Cooke, Carlton|795.87|477.522
0071430105|The mountaineering handbook|Craig Connally|134.3|80.58
073608469X|Mountaineering|Carlton Cooke|978.08|586.848
3027914545|Mountaineering|Claude Wilson|204.99|122.994
0762748621|Glacier Mountaineering|Mike Clelland|13.5|9.99
1406796611|Mountaineering|T. a. H. Peacocke|213.93|128.358
1594851379|Mountaineering|Mountaineers|390.93|234.558
8811725877|Mountaineering|John Cleare|361.47|216.882
1402768842|Judaism|Norman Solomon|107.98|64.788
043530321X|Judaism|Arye Forta|752.21|451.326
0060621796|Living Judaism|Wayne D. Dosick|14.99|14.99
6611874116|Judaism|Israel Abrahams|246.14|147.684
0684852659|Judaism|Arthur Hertzberg|642.05|385.23
0761421181|Judaism|Danny Wool|769.37|461.622
1435856228|Judaism|Carl S. Ehrlich|6.59|3.954
1429017848|Judaism|Isaac Wise|369.32|221.592
0300151926|Judaism|David Hillel Gelernter|26.0|14.04
1451001452|Judaism|john smith|117.15|70.29
015501014X|Fiction|Laurie G. Kirszner|224.52|134.712
0879052651|Sudden fiction|Robert Shapard|97.51|58.506
125240820|About fiction|Wright Morris|701.23|420.738
3615919275|Fiction|Victor Hugo|11.91|7.146
0415318246|Crime fiction|John Scaggs|22.95|13.77
0226065588|The rhetoric of fiction|Wayne C. Booth|24.5|14.7
0573632391|Fiction|Steven Dietz|37.12|22.272
0205032133|Fiction|R. S. Gwynn|898.45|539.07
8690452299|Fiction!|Dan Tooker|906.45|543.87
3025162061|Fiction|john smith|257.88|154.728
5576643713|Texana|Frank H. Watt|648.26|388.956
2806637573|Texana|john smith|390.58|234.348
7257594400|Texana|Steck Company|26.04|15.624
9722376513|Texana|Robert F. Mirvish|679.99|407.994
1025269005|Texana|Robert Franklin Mirvish|340.08|204.048
8579245500|Texana|Marsha F. Jackson|531.89|319.134
3696337520|Texana|Jenkins Company|39.98|23.988
968639213|Texana|Jenkins Company, Austin|808.85|485.31
5008734968|Texana|C. Dorman David|694.33|416.598
2383933300|Texana|Yolanda Carter|803.19|481.914
159554156X|House|Frank E. Peretti|15.99|8.63
0618001913|House|Tracy Kidder|487.64|292.584
0440242037|The House|Danielle Steel|7.99|7.99
0060885378|Little House in the Big Woods|Laura Ingalls Wilder|490.1|294.06
0451192249|The House|Bentley Little|7.99|7.99
0061341118|The House|Robert V. Remini|686.01|411.606
1742376029|House Rules|Jodi Picoult|474.58|284.748
0385523211|Ape house|Sara Gruen|11.99|11.99
0385337930|A Painted House|John Grisham|7.99|7.99
0060885394|Little House on the Prairie|Laura Ingalls Wilder|982.12|589.272
0742560953|The American South|William James Cooper|49.95|39.46
068412324X|American South|Monroe L. Billington|390.65|234.39
0072460598|The American South|William James Cooper|356.52|213.912
0874364574|The American South|ABC-Clio Information Services|390.7|234.42
